url,type,title,title_len,city,meta,meta_len,h1,h1_count,h2_count,h3_count,question_headings,words,images,images_no_alt,internal_links,external_links,canonical,canonical_self,og_image,stock_og,faq,faq_visible,entity_score,entity_grade,entity_missing,schema_nodes,service,local,review,article,breadcrumb,schema,noindex,has_form,has_video,tel_link,score,grade,recommendations,issues
https://goodsuite.com/blog/what-are-multi-function-printers/,post,What are Multi-Function Printers? - GoodSuite,45,False,Discover what multi-function printers are and how they enhance efficiency by combining essential document-handling tasks in one machine.,136,What are Multi-Function Printers?,1,2,9,2,1332,18,0,105,18,https://goodsuite.com/blog/what-are-multi-function-printers/,True,https://goodsuite.com/wp-content/uploads/2025/06/featured-4.jpg,False,False,True,96,A,contact,16,False,False,False,True,True,"Article, BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, Person, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,False,True,68,C,Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Add contactPoint or a telephone to the Organization,4
https://goodsuite.com/blog/what-can-you-gain-from-upgraded-cybersecurity/,post,What can you gain from upgraded cybersecurity? - GoodSuite,58,False,GoodSuite highlights the benefits of upgraded cybersecurity. Discover how to protect your business and enhance data security with our advanced solutions.,153,What can you gain from upgraded cybersecurity?,1,2,8,1,1394,15,0,101,21,https://goodsuite.com/blog/what-can-you-gain-from-upgraded-cybersecurity/,True,https://goodsuite.com/wp-content/uploads/2023/02/What-can-you-gain-from-upgraded-cybersecurity.jpg,False,False,False,96,A,contact,16,False,False,False,True,True,"Article, BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, Person, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,False,True,68,C,Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Add contactPoint or a telephone to the Organization,4
https://goodsuite.com/blog/what-is-cyber-insurance-what-your-business-needs-to-know/,post,What Is Cyber Insurance? Key Facts for Your Business,52,False,"Cyber insurance protects businesses from data breaches, cyberattacks, and financial losses. Learn how it works and why your business needs coverage.",148,What is Cyber Insurance? What Your Business Needs to Know,1,2,8,3,1426,16,0,104,21,https://goodsuite.com/blog/what-is-cyber-insurance-what-your-business-needs-to-know/,True,https://goodsuite.com/wp-content/uploads/2025/03/1100x400-good-suites-1.jpg,False,False,False,96,A,contact,16,False,False,False,True,True,"Article, BlogPosting, BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, Person, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,False,True,68,C,Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Add contactPoint or a telephone to the Organization,4
https://goodsuite.com/blog/what-is-hipaa-compliant-printing/,post,What is HIPAA-Compliant Printing?,33,False,HIPAA-compliant printing involves secure management of documents containing patient data to meet privacy and security regulations.,130,What is HIPAA-Compliant Printing?,1,2,8,1,1279,17,0,104,22,https://goodsuite.com/blog/what-is-hipaa-compliant-printing/,True,https://goodsuite.com/wp-content/uploads/2024/12/f-4.jpg,False,False,True,96,A,contact,16,False,False,False,True,True,"Article, BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, Person, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,False,True,68,C,Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Add contactPoint or a telephone to the Organization,4
https://goodsuite.com/blog/what-is-pci-compliance/,post,What is PCI Compliance? - GoodSuite,35,False,Find out what PCI compliance entails and why it's important for your company. Visit GoodSuite for information and advice on reaching and sustaining compliance.,159,What is PCI Compliance?,1,2,8,2,1333,14,0,101,23,https://goodsuite.com/blog/what-is-pci-compliance/,True,https://goodsuite.com/wp-content/uploads/2024/06/What-is-PCI-Compliance.jpg,False,False,False,90,A,"contact, clean",16,False,False,False,True,True,"Article, BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, Person, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,False,True,68,C,Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Add contactPoint or a telephone to the Organization | Remove empty and placeholder values from the markup,4
https://goodsuite.com/blog/what-is-phishing/,post,What is Phishing? - GoodSuite,29,False,"Phishing is a cybercrime that targets a business and its employees by sending malicious emails, phone calls, or texts.",118,What is Phishing?,1,3,9,3,1027,16,0,102,21,https://goodsuite.com/blog/what-is-phishing/,True,https://goodsuite.com/wp-content/uploads/2020/04/AI-CyberSecurity-Teaser-796x532-1.jpg,False,False,False,96,A,contact,16,False,False,False,True,True,"Article, BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, Person, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,False,True,63,C,Rewrite the title to 30 to 60 characters | Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Add contactPoint or a telephone to the Organization,5
https://goodsuite.com/blog/what-is-ransomware-everything-you-need-to-know/,post,What is Ransomware? Everything You Need to Know - GoodSuite,59,False,What is ransomware and how can it effect your business? We will take an in-depth look at cyber criminal's biggest tool.,119,What is Ransomware? Everything You Need to Know,1,3,10,4,948,16,0,102,20,https://goodsuite.com/blog/what-is-ransomware-everything-you-need-to-know/,True,https://goodsuite.com/wp-content/uploads/2022/05/AdobeStock_448296059.jpeg,True,False,False,96,A,contact,16,False,False,False,True,True,"Article, BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, Person, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,False,True,66,C,Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Set a branded share image (og:image) | Add contactPoint or a telephone to the Organization,5
https://goodsuite.com/blog/what-is-ransomware/,post,What is Ransomware? | GoodSuite,31,False,Understand ransomware from risks to solutions. Explore our comprehensive blog post insights and protection advice at GoodSuite. Reach out for more information.,159,What is Ransomware?,1,2,8,3,1121,16,0,103,22,https://goodsuite.com/blog/what-is-ransomware/,True,https://goodsuite.com/wp-content/uploads/2023/03/What-is-Ransomware.jpg,False,False,False,96,A,contact,16,False,False,False,True,True,"Article, BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, Person, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,False,True,68,C,Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Add contactPoint or a telephone to the Organization,4
https://goodsuite.com/blog/what-lives-on-the-dark-web-how-to-protect-yourself/,post,What Lives on the Dark Web & How to Protect Yourself,52,False,Learn what lives on the dark web and how to protect yourself with GoodSuite. Discover essential tips to keep your data safe from cyber threats. Check it out!,157,What Lives on the Dark Web & How to Protect Yourself,1,2,8,2,1306,17,0,104,23,https://goodsuite.com/blog/what-lives-on-the-dark-web-how-to-protect-yourself/,True,https://goodsuite.com/wp-content/uploads/2023/01/darkweb.jpg,False,False,False,96,A,contact,16,False,False,False,True,True,"Article, BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, Person, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,False,True,68,C,Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Add contactPoint or a telephone to the Organization,4
https://goodsuite.com/blog/whats-the-right-coating-for-printing/,post,What’s the Right Coating for Printing? - GoodSuite,50,False,"Print coat matters, but what is coating for printing? And why should you use it? We’ve got all of the answers for you.",118,What’s the Right Coating for Printing?,1,3,14,4,866,16,0,102,19,https://goodsuite.com/blog/whats-the-right-coating-for-printing/,True,https://goodsuite.com/wp-content/uploads/2020/09/Production-Printer.png,False,False,True,96,A,contact,16,False,False,False,True,True,"Article, BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, Person, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,False,True,68,C,Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Add contactPoint or a telephone to the Organization,4
https://goodsuite.com/blog/when-should-i-get-print-services-for-my-business/,post,When Should I Get Print Services for My Business?,49,False,Timing is everything in print services for your business. Find out when to make the most impact. Expert insights await! Dive into this article to know more!,156,When Should I Get Print Services for My Business?,1,2,8,1,1135,17,0,105,21,https://goodsuite.com/blog/when-should-i-get-print-services-for-my-business/,True,https://goodsuite.com/wp-content/uploads/2023/09/when-get-it-services.jpg,False,False,True,96,A,contact,16,False,False,False,True,True,"Article, BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, Person, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,False,True,68,C,Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Add contactPoint or a telephone to the Organization,4
https://goodsuite.com/blog/why-cybersecurity-is-a-business-issue/,post,"Why Cybersecurity Is a Business Issue, Not Just an IT Problem",61,False,"Learn why cybersecurity is a business issue that impacts finances, operations, customer trust, compliance, and long-term business growth.",137,"Why Cybersecurity Is a Business Issue, Not Just an IT Problem",1,10,21,10,2163,18,0,105,26,https://goodsuite.com/blog/why-cybersecurity-is-a-business-issue/,True,https://goodsuite.com/wp-content/uploads/2026/06/AdobeStock_2018554600.jpeg,True,False,True,87,A,"contact, dates",16,False,False,False,True,True,"Article, BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, Person, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,False,True,61,C,Rewrite the title to 30 to 60 characters | Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Set a branded share image (og:image) | Add contactPoint or a telephone to the Organization | Add datePublished and dateModified,6
https://goodsuite.com/blog/why-does-your-business-need-cybersecurity/,post,Cybersecurity Strategy: Protect Your Business from Threats,58,False,"A cybersecurity strategy helps safeguard your business from cyber threats, protecting data and ensuring smooth operations.",122,Why Does Your Business Need Cybersecurity?,1,2,9,1,1011,16,0,104,23,https://goodsuite.com/blog/why-does-your-business-need-cybersecurity/,True,https://goodsuite.com/wp-content/uploads/2023/08/goodsuite-Why-Does-Your-Business-Need-Cybersecurity.jpg,False,False,False,96,A,contact,16,False,False,False,True,True,"Article, BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, Person, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,False,True,68,C,Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Add contactPoint or a telephone to the Organization,4
https://goodsuite.com/blog/why-is-cybersecurity-so-important-for-your-business/,post,Why is Cybersecurity So Important for Your Business?,52,False,"In this guide, You will find out why cyber security is crucial for your business. Gain insights and learn how to secure your business against cyber threats.",156,Why is Cybersecurity So Important for Your Business?,1,2,8,2,1484,15,0,102,21,https://goodsuite.com/blog/why-is-cybersecurity-so-important-for-your-business/,True,https://goodsuite.com/wp-content/uploads/2024/04/Why-is-Cybersecurity-so-Important-for-Your-Business01.jpg,False,False,True,96,A,contact,16,False,False,False,True,True,"Article, BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, Person, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,False,True,68,C,Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Add contactPoint or a telephone to the Organization,4
https://goodsuite.com/blog/why-microsoft-365-security-is-powerful/,post,Why Microsoft 365 Security Is Powerful - GoodSuite,50,False,"Many businesses assume that once they move to Microsoft 365, security is handled. That assumption is where risk quietly creeps in.",130,Why Microsoft 365 Security Is Powerful,1,2,8,3,1010,17,0,105,18,https://goodsuite.com/blog/why-microsoft-365-security-is-powerful/,True,https://goodsuite.com/wp-content/uploads/2026/02/cybersecurity-hero.jpg,False,False,True,96,A,contact,16,False,False,False,True,True,"Article, BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, Person, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,False,True,68,C,Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Add contactPoint or a telephone to the Organization,4
https://goodsuite.com/blog/why-print-security-should-be-a-priority-at-your-business/,post,Why Print Security Should be a Priority at Your Business - GoodSuite,68,False,Discover the importance of print security in 2025. Find out why print security should be a priority at your business now.,121,Why Print Security Should be a Priority at Your Business,1,2,8,3,1340,18,0,104,20,https://goodsuite.com/blog/why-print-security-should-be-a-priority-at-your-business/,True,https://goodsuite.com/wp-content/uploads/2025/06/f-15.jpg,False,False,True,96,A,contact,16,False,False,False,True,True,"Article, BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, Person, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,False,True,63,C,Rewrite the title to 30 to 60 characters | Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Add contactPoint or a telephone to the Organization,5
https://goodsuite.com/blog/why-use-it-services-at-your-business/,post,Why Use IT Services at Your Business? - GoodSuite,49,False,"In this blog, we are delving into why we use IT services in our business. How it helps us and our businesses incase of unforeseen circumstances. Check out now.",159,Why Use IT Services at Your Business?,1,2,8,3,1132,15,0,102,22,https://goodsuite.com/blog/why-use-it-services-at-your-business/,True,https://goodsuite.com/wp-content/uploads/2024/03/Why-Use-IT-Services-at-Your-Business-banner.jpg,False,False,False,96,A,contact,16,False,False,False,True,True,"Article, BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, Person, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,False,True,68,C,Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Add contactPoint or a telephone to the Organization,4
https://goodsuite.com/blog/why-you-should-upgrade-your-office-copiers-printers/,post,Why You Should Upgrade Your Office Copiers & Printers - GoodSuite,65,False,Learn the benefits of upgrading your office copiers and printers. Save money and improve document management with new technology.,129,Why You Should Upgrade Your Office Copiers & Printers,1,2,8,2,670,13,0,103,18,https://goodsuite.com/blog/why-you-should-upgrade-your-office-copiers-printers/,True,,False,False,False,96,A,contact,15,False,False,False,True,True,"Article, BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, Person, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,False,True,61,C,Rewrite the title to 30 to 60 characters | Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Set a branded share image (og:image) | Add contactPoint or a telephone to the Organization,6
https://goodsuite.com/book-a-meeting-for-av-digital-displays/,form,Book a Meeting for AV & Digital Displays - GoodSuite,52,False,,0,,0,0,0,0,78,0,0,29,5,https://goodsuite.com/book-a-meeting-for-av-digital-displays/,True,,False,False,False,45,D,"primary, provider, area, contact",11,False,False,False,False,True,"BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,False,False,False,18,F,"Add the city or service area to the title | Write a meta description of 70 to 160 characters | Give the page exactly one H1 | Break the copy into two or more H2 sections | Add a heading that asks the question the page answers | Deepen to 300 words or more | Add a five-question FAQ marked up as FAQPage | Add Service schema (or Article schema on a post) | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Set a branded share image (og:image) | Put a form or a tap-to-call number on the page | Add the entity this page is about (Service, LocalBusiness, Article or Product) | Link this page's entity to the Organization (provider, publisher or parentOrganization) | Add areaServed or a postal address to the entity | Add contactPoint or a telephone to the Organization",12
https://goodsuite.com/book-a-meeting-for-backup-and-disaster-recovery/,form,Book a Meeting for Backup & Disaster Recovery - GoodSuite,57,False,,0,,0,0,0,0,78,0,0,29,5,https://goodsuite.com/book-a-meeting-for-backup-and-disaster-recovery/,True,,False,False,False,45,D,"primary, provider, area, contact",11,False,False,False,False,True,"BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,False,False,False,18,F,"Add the city or service area to the title | Write a meta description of 70 to 160 characters | Give the page exactly one H1 | Break the copy into two or more H2 sections | Add a heading that asks the question the page answers | Deepen to 300 words or more | Add a five-question FAQ marked up as FAQPage | Add Service schema (or Article schema on a post) | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Set a branded share image (og:image) | Put a form or a tap-to-call number on the page | Add the entity this page is about (Service, LocalBusiness, Article or Product) | Link this page's entity to the Organization (provider, publisher or parentOrganization) | Add areaServed or a postal address to the entity | Add contactPoint or a telephone to the Organization",12
https://goodsuite.com/book-a-meeting-for-cloud-phone-systems/,form,Book a Meeting for Cloud Phone Systems - GoodSuite,50,False,,0,,0,0,0,0,78,0,0,29,5,https://goodsuite.com/book-a-meeting-for-cloud-phone-systems/,True,,False,False,False,45,D,"primary, provider, area, contact",11,False,False,False,False,True,"BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,False,False,False,18,F,"Add the city or service area to the title | Write a meta description of 70 to 160 characters | Give the page exactly one H1 | Break the copy into two or more H2 sections | Add a heading that asks the question the page answers | Deepen to 300 words or more | Add a five-question FAQ marked up as FAQPage | Add Service schema (or Article schema on a post) | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Set a branded share image (og:image) | Put a form or a tap-to-call number on the page | Add the entity this page is about (Service, LocalBusiness, Article or Product) | Link this page's entity to the Organization (provider, publisher or parentOrganization) | Add areaServed or a postal address to the entity | Add contactPoint or a telephone to the Organization",12
https://goodsuite.com/book-a-meeting-for-cybersecurity/,form,Book a Meeting for Cybersecurity - GoodSuite,44,False,,0,,0,0,0,0,78,0,0,29,5,https://goodsuite.com/book-a-meeting-for-cybersecurity/,True,,False,False,False,45,D,"primary, provider, area, contact",11,False,False,False,False,True,"BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,False,False,False,18,F,"Add the city or service area to the title | Write a meta description of 70 to 160 characters | Give the page exactly one H1 | Break the copy into two or more H2 sections | Add a heading that asks the question the page answers | Deepen to 300 words or more | Add a five-question FAQ marked up as FAQPage | Add Service schema (or Article schema on a post) | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Set a branded share image (og:image) | Put a form or a tap-to-call number on the page | Add the entity this page is about (Service, LocalBusiness, Article or Product) | Link this page's entity to the Organization (provider, publisher or parentOrganization) | Add areaServed or a postal address to the entity | Add contactPoint or a telephone to the Organization",12
https://goodsuite.com/book-a-meeting-for-managed-it/,form,Book a Meeting for Managed IT - GoodSuite,41,False,,0,,0,0,0,0,78,0,0,29,5,https://goodsuite.com/book-a-meeting-for-managed-it/,True,,False,False,False,45,D,"primary, provider, area, contact",11,False,False,False,False,True,"BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,False,False,False,18,F,"Add the city or service area to the title | Write a meta description of 70 to 160 characters | Give the page exactly one H1 | Break the copy into two or more H2 sections | Add a heading that asks the question the page answers | Deepen to 300 words or more | Add a five-question FAQ marked up as FAQPage | Add Service schema (or Article schema on a post) | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Set a branded share image (og:image) | Put a form or a tap-to-call number on the page | Add the entity this page is about (Service, LocalBusiness, Article or Product) | Link this page's entity to the Organization (provider, publisher or parentOrganization) | Add areaServed or a postal address to the entity | Add contactPoint or a telephone to the Organization",12
https://goodsuite.com/book-a-meeting-for-managed-print/,form,Book a Meeting for Managed Print - GoodSuite,44,False,,0,,0,0,0,0,78,0,0,29,5,https://goodsuite.com/book-a-meeting-for-managed-print/,True,,False,False,False,45,D,"primary, provider, area, contact",11,False,False,False,False,True,"BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,False,False,False,18,F,"Add the city or service area to the title | Write a meta description of 70 to 160 characters | Give the page exactly one H1 | Break the copy into two or more H2 sections | Add a heading that asks the question the page answers | Deepen to 300 words or more | Add a five-question FAQ marked up as FAQPage | Add Service schema (or Article schema on a post) | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Set a branded share image (og:image) | Put a form or a tap-to-call number on the page | Add the entity this page is about (Service, LocalBusiness, Article or Product) | Link this page's entity to the Organization (provider, publisher or parentOrganization) | Add areaServed or a postal address to the entity | Add contactPoint or a telephone to the Organization",12
https://goodsuite.com/book-a-meeting-for-printers-and-copiers/,form,Book a Meeting for Printers and Copiers - GoodSuite,51,False,,0,,0,0,0,0,78,0,0,29,5,https://goodsuite.com/book-a-meeting-for-printers-and-copiers/,True,,False,False,False,45,D,"primary, provider, area, contact",11,False,False,False,False,True,"BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,False,False,False,18,F,"Add the city or service area to the title | Write a meta description of 70 to 160 characters | Give the page exactly one H1 | Break the copy into two or more H2 sections | Add a heading that asks the question the page answers | Deepen to 300 words or more | Add a five-question FAQ marked up as FAQPage | Add Service schema (or Article schema on a post) | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Set a branded share image (og:image) | Put a form or a tap-to-call number on the page | Add the entity this page is about (Service, LocalBusiness, Article or Product) | Link this page's entity to the Organization (provider, publisher or parentOrganization) | Add areaServed or a postal address to the entity | Add contactPoint or a telephone to the Organization",12
https://goodsuite.com/book-a-meeting-for-private-cloud/,form,Book a Meeting for Private Cloud - GoodSuite,44,False,,0,,0,0,0,0,78,0,0,29,5,https://goodsuite.com/book-a-meeting-for-private-cloud/,True,,False,False,False,45,D,"primary, provider, area, contact",11,False,False,False,False,True,"BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,False,False,False,18,F,"Add the city or service area to the title | Write a meta description of 70 to 160 characters | Give the page exactly one H1 | Break the copy into two or more H2 sections | Add a heading that asks the question the page answers | Deepen to 300 words or more | Add a five-question FAQ marked up as FAQPage | Add Service schema (or Article schema on a post) | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Set a branded share image (og:image) | Put a form or a tap-to-call number on the page | Add the entity this page is about (Service, LocalBusiness, Article or Product) | Link this page's entity to the Organization (provider, publisher or parentOrganization) | Add areaServed or a postal address to the entity | Add contactPoint or a telephone to the Organization",12
https://goodsuite.com/book-a-meeting-for-production-print/,form,Book a Meeting for Production Print - GoodSuite,47,False,,0,,0,0,0,0,78,0,0,29,5,https://goodsuite.com/book-a-meeting-for-production-print/,True,,False,False,False,45,D,"primary, provider, area, contact",11,False,False,False,False,True,"BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,False,False,False,18,F,"Add the city or service area to the title | Write a meta description of 70 to 160 characters | Give the page exactly one H1 | Break the copy into two or more H2 sections | Add a heading that asks the question the page answers | Deepen to 300 words or more | Add a five-question FAQ marked up as FAQPage | Add Service schema (or Article schema on a post) | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Set a branded share image (og:image) | Put a form or a tap-to-call number on the page | Add the entity this page is about (Service, LocalBusiness, Article or Product) | Link this page's entity to the Organization (provider, publisher or parentOrganization) | Add areaServed or a postal address to the entity | Add contactPoint or a telephone to the Organization",12
https://goodsuite.com/book-a-meeting-for-workflow-automations/,form,Book a Meeting for Workflow Automations - GoodSuite,51,False,,0,,0,0,0,0,78,0,0,29,5,https://goodsuite.com/book-a-meeting-for-workflow-automations/,True,,False,False,False,45,D,"primary, provider, area, contact",11,False,False,False,False,True,"BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,False,False,False,18,F,"Add the city or service area to the title | Write a meta description of 70 to 160 characters | Give the page exactly one H1 | Break the copy into two or more H2 sections | Add a heading that asks the question the page answers | Deepen to 300 words or more | Add a five-question FAQ marked up as FAQPage | Add Service schema (or Article schema on a post) | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Set a branded share image (og:image) | Put a form or a tap-to-call number on the page | Add the entity this page is about (Service, LocalBusiness, Article or Product) | Link this page's entity to the Organization (provider, publisher or parentOrganization) | Add areaServed or a postal address to the entity | Add contactPoint or a telephone to the Organization",12
https://goodsuite.com/careers/,company,Careers - GoodSuite,19,False,Explore GoodSuite careers and join a team dedicated to innovation and community service. Apply today to build your future.,122,GoodSuite Careers,1,19,4,2,691,7,0,82,19,https://goodsuite.com/careers/,True,,False,False,False,71,B,"person, area, contact, about",11,False,False,False,False,True,"BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,True,True,51,D,"Rewrite the title to 30 to 60 characters | Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add Service schema (or Article schema on a post) | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Set a branded share image (og:image) | Name the expert or author as a Person, with a URL that identifies them | Add areaServed or a postal address to the entity | Add contactPoint or a telephone to the Organization | Name what the page is about with about, mentions or serviceType",7
https://goodsuite.com/cartridge-recycling/,company,Cartridge Recycling - GoodSuite,31,False,Explore the importance of cartridge recycling for your office and the environment. Discover simple recycling solutions today.,125,Cartridge Recycling,1,12,9,6,492,12,0,84,30,https://goodsuite.com/cartridge-recycling/,True,,False,False,True,71,B,"person, area, contact, about",11,False,False,False,False,True,"BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,False,True,56,C,"Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add Service schema (or Article schema on a post) | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Set a branded share image (og:image) | Name the expert or author as a Person, with a URL that identifies them | Add areaServed or a postal address to the entity | Add contactPoint or a telephone to the Organization | Name what the page is about with about, mentions or serviceType",6
https://goodsuite.com/case-studies/,company,Case Studies - GoodSuite,24,False,Uncover our Case Studies that highlight our commitment to community and client success through effective solutions.,115,Case Studies,1,3,14,4,383,11,0,101,18,https://goodsuite.com/case-studies/,True,,False,False,True,71,B,"person, area, contact, about",11,False,False,False,False,True,"BreadcrumbList, EntryPoint, ImageObject, ListItem, Organization, PropertyValueSpecification, ReadAction, SearchAction, WebPage, WebSite",False,True,False,True,51,D,"Rewrite the title to 30 to 60 characters | Add the city or service area to the title | Add a five-question FAQ marked up as FAQPage | Add Service schema (or Article schema on a post) | Add LocalBusiness schema with the office address | Add Review or AggregateRating schema from real Google reviews | Set a branded share image (og:image) | Name the expert or author as a Person, with a URL that identifies them | Add areaServed or a postal address to the entity | Add contactPoint or a telephone to the Organization | Name what the page is about with about, mentions or serviceType",7
